gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CustomerLifetimeValue,EstimatedAnnualRevenue,AverageMonthlySpend,ContractWeight,LoyaltyScore,TenureCategory,ServiceCount,RetentionScore,SupportUsageScore,InternetUsageCategory,HighValueCustomer,PremiumCustomer,CustomerValueScore,CustomerRiskScore,ActualChurn,PredictedChurnClass,PredictedChurnLabel,ChurnProbability,ChurnProbabilityPercent,ActualChurnLabel,CustomerRiskRank,RiskCategory,RetentionPriority,CustomerValueGroup,BusinessSegment,RecommendedAction,RecommendedOffer,RecommendedChannel,RecommendationReason,RecommendationPriorityScore,RecommendationRank
Female,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.8,4959.6,No,4939.0,1077.6,89.8,1,48.5,Loyal Customer,4,53.0,1,High-Speed Internet,1,0,55.15,57.88,0,0,Predicted Stay,0.2788750119498932,27.89,Stayed,2756,Moderate,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,"high customer value, flexible month-to-month contract, limited support-service usage",38.79,2055
Female,1,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.7,25.7,Yes,25.7,308.4,25.7,1,10.7,New Customer,0,0.6,0,Standard Internet,0,0,0.15,100.0,1,1,Predicted Churn,0.6455204057540518,64.55,Churned,785,High,High Priority,Low Value,Retention Opportunity,Provide cost-effective retention offer,Complimentary technical support package,Personalized email and phone follow-up,"elevated predicted churn risk, flexible month-to-month contract, low service adoption, limited support-service usage",38.79,2056
Male,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.2,3292.3,No,3248.0,974.4,81.2,1,38.0,Established Customer,3,39.0,1,High-Speed Internet,0,0,38.24,69.17,0,0,Predicted Stay,0.3914573915494844,39.15,Stayed,2069,Moderate,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,"high customer value, flexible month-to-month contract, limited support-service usage",38.78,2057
Male,0,No,No,10,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),72.15,794.25,Yes,721.5,865.8,72.15,1,17.0,New Customer,4,26.0,0,Standard Internet,0,0,16.93,80.48,1,1,Predicted Churn,0.533511819495473,53.35,Churned,1328,High,Monitor,Low Value,Retention Opportunity,Provide cost-effective retention offer,Complimentary technical support package,Automated email or in-app message,"elevated predicted churn risk, flexible month-to-month contract, limited support-service usage",38.78,2058
Male,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.65,7288.4,No,7430.15,1255.8,104.65,2,69.7,Loyal Customer,6,72.6,3,High-Speed Internet,1,1,83.85,25.18,0,0,Predicted Stay,0.08722422895405664,8.72,Stayed,4498,Low,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,high customer value,38.77,2059
Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,75.8,75.8,Yes,75.8,909.6,75.8,1,10.7,New Customer,2,10.6,1,High-Speed Internet,0,0,5.44,92.5,1,1,Predicted Churn,0.6099179545865102,60.99,Churned,978,High,High Priority,Low Value,Retention Opportunity,Provide cost-effective retention offer,Complimentary technical support package,Personalized email and phone follow-up,"elevated predicted churn risk, flexible month-to-month contract, low service adoption, limited support-service usage",38.77,2060
Female,0,No,No,12,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.9,1120.95,Yes,1186.8,1186.8,98.9,1,18.4,New Customer,5,32.2,2,High-Speed Internet,0,1,22.75,75.73,1,0,Predicted Stay,0.4945269044879841,49.45,Churned,1517,Moderate,Monitor,Low Value,Standard Service,Continue standard customer management,Targeted promotional offer,Automated email or in-app message,flexible month-to-month contract,38.77,2061
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.8,70.8,Yes,70.8,849.6,70.8,1,10.7,New Customer,1,5.6,0,High-Speed Internet,0,0,2.91,96.25,1,1,Predicted Churn,0.6265996141155913,62.66,Churned,892,High,High Priority,Low Value,Retention Opportunity,Provide cost-effective retention offer,Complimentary technical support package,Personalized email and phone follow-up,"elevated predicted churn risk, flexible month-to-month contract, low service adoption, limited support-service usage",38.76,2062
Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),85.7,256.75,No,257.1,1028.4,85.7,1,12.1,New Customer,3,16.8,1,High-Speed Internet,0,0,9.61,87.75,0,1,Predicted Churn,0.5817329090494737,58.17,Stayed,1093,High,Monitor,Low Value,Retention Opportunity,Provide cost-effective retention offer,Complimentary technical support package,Automated email or in-app message,"elevated predicted churn risk, flexible month-to-month contract, limited support-service usage",38.75,2063
Male,0,No,No,6,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,494.95,No,473.7,947.4,78.95,1,14.2,New Customer,3,18.6,2,High-Speed Internet,0,0,11.78,86.24,0,1,Predicted Churn,0.5672672191922198,56.73,Stayed,1163,High,Monitor,Low Value,Retention Opportunity,Provide cost-effective retention offer,No immediate financial incentive required,Automated email or in-app message,"elevated predicted churn risk, flexible month-to-month contract",38.75,2064
Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.55,958.25,No,954.6,954.6,79.55,1,18.4,New Customer,3,22.2,1,High-Speed Internet,0,0,16.4,83.23,0,1,Predicted Churn,0.5364714049112649,53.65,Stayed,1311,High,Monitor,Low Value,Retention Opportunity,Provide cost-effective retention offer,Complimentary technical support package,Automated email or in-app message,"elevated predicted churn risk, flexible month-to-month contract, limited support-service usage",38.75,2065
Male,0,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,86.4,4922.4,No,4838.4,1036.8,86.4,1,49.2,Loyal Customer,4,53.6,2,High-Speed Internet,1,0,54.87,57.38,0,0,Predicted Stay,0.280023071083776,28.0,Stayed,2743,Moderate,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,"high customer value, flexible month-to-month contract",38.75,2066
Male,0,No,No,37,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.1,3646.8,No,3555.7,1153.2,96.1,1,35.9,Established Customer,4,42.2,1,High-Speed Internet,0,1,41.64,66.92,0,0,Predicted Stay,0.3680540623555472,36.81,Stayed,2201,Moderate,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,"high customer value, flexible month-to-month contract, limited support-service usage",38.74,2067
Male,0,No,Yes,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),109.2,5290.45,No,5350.8,1310.4,109.2,2,54.3,Loyal Customer,7,64.4,3,High-Speed Internet,1,1,67.56,32.47,0,0,Predicted Stay,0.19529796560440804,19.53,Stayed,3368,Low,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,high customer value,38.74,2068
Female,0,No,No,66,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),92.15,6056.9,No,6081.9,1105.8,92.15,2,66.2,Loyal Customer,4,59.6,1,High-Speed Internet,1,1,69.45,35.19,0,0,Predicted Stay,0.182669677243396,18.27,Stayed,3507,Low,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,"high customer value, limited support-service usage",38.74,2069
Female,1,No,No,7,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,64.95,493.65,No,454.65,779.4,64.95,1,14.9,New Customer,4,24.2,2,Standard Internet,0,0,14.47,81.99,0,1,Predicted Churn,0.5490037172795224,54.9,Stayed,1240,High,Monitor,Low Value,Retention Opportunity,Provide cost-effective retention offer,No immediate financial incentive required,Automated email or in-app message,"elevated predicted churn risk, flexible month-to-month contract",38.73,2070
Female,1,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.35,1835.3,No,1825.05,952.2,79.35,1,26.1,Developing Customer,3,28.8,1,High-Speed Internet,0,0,24.8,77.7,0,0,Predicted Stay,0.4800954249121019,48.01,Stayed,1591,Moderate,Monitor,Low Value,Standard Service,Continue standard customer management,Targeted promotional offer,Automated email or in-app message,"flexible month-to-month contract, limited support-service usage",38.73,2071
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.7,70.7,No,70.7,848.4,70.7,1,10.7,New Customer,1,5.6,0,High-Speed Internet,0,0,2.91,96.25,0,1,Predicted Churn,0.6260701407765803,62.61,Stayed,897,High,High Priority,Low Value,Retention Opportunity,Provide cost-effective retention offer,Complimentary technical support package,Personalized email and phone follow-up,"elevated predicted churn risk, flexible month-to-month contract, low service adoption, limited support-service usage",38.73,2072
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),104.9,7732.65,No,7552.8,1258.8,104.9,3,80.4,Loyal Customer,7,78.2,4,High-Speed Internet,1,1,91.67,3.75,0,0,Predicted Stay,0.034257193941532545,3.43,Stayed,5442,Low,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,high customer value,38.72,2073
Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),74.9,147.15,Yes,149.8,898.8,74.9,1,11.4,New Customer,2,11.2,0,High-Speed Internet,0,0,6.18,92.0,1,1,Predicted Churn,0.6041246598522506,60.41,Churned,1004,High,High Priority,Low Value,Retention Opportunity,Provide cost-effective retention offer,Complimentary technical support package,Personalized email and phone follow-up,"elevated predicted churn risk, flexible month-to-month contract, low service adoption, limited support-service usage",38.72,2074
Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),105.6,7581.5,No,7603.2,1267.2,105.6,3,80.4,Loyal Customer,7,78.2,4,High-Speed Internet,1,1,91.96,3.75,0,0,Predicted Stay,0.03192172578615821,3.19,Stayed,5520,Low,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,high customer value,38.7,2075
Female,0,No,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.1,4144.9,No,4020.5,877.2,73.1,1,48.5,Loyal Customer,2,43.0,0,High-Speed Internet,1,0,44.78,65.38,0,0,Predicted Stay,0.3464334017270251,34.64,Stayed,2315,Moderate,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,"high customer value, flexible month-to-month contract, low service adoption, limited support-service usage",38.7,2076
Female,1,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),105.4,6998.95,No,7272.6,1264.8,105.4,3,78.3,Loyal Customer,6,71.4,2,High-Speed Internet,1,1,86.63,9.01,0,0,Predicted Stay,0.06735842280338067,6.74,Stayed,4768,Low,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,high customer value,38.69,2077
Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.75,1651.95,No,1610.25,1017.0,84.75,1,23.3,Developing Customer,4,31.4,2,High-Speed Internet,0,0,24.84,75.96,0,0,Predicted Stay,0.4792192074535762,47.92,Stayed,1593,Moderate,Monitor,Low Value,Standard Service,Continue standard customer management,Targeted promotional offer,Automated email or in-app message,flexible month-to-month contract,38.69,2078
Male,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.2,1133.9,Yes,1113.0,890.4,74.2,1,20.5,Developing Customer,2,19.0,0,High-Speed Internet,0,0,15.73,85.47,1,1,Predicted Churn,0.5398890739800782,53.99,Churned,1288,High,Monitor,Low Value,Retention Opportunity,Provide cost-effective retention offer,Complimentary technical support package,Automated email or in-app message,"elevated predicted churn risk, flexible month-to-month contract, low service adoption, limited support-service usage",38.69,2079
Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.0,209.1,Yes,225.0,900.0,75.0,1,12.1,New Customer,2,11.8,0,High-Speed Internet,0,0,6.92,91.5,1,1,Predicted Churn,0.5984656912093007,59.85,Churned,1029,High,Monitor,Low Value,Retention Opportunity,Provide cost-effective retention offer,Complimentary technical support package,Automated email or in-app message,"elevated predicted churn risk, flexible month-to-month contract, low service adoption, limited support-service usage",38.68,2080
Male,1,Yes,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),100.55,4304.0,No,4323.65,1206.6,100.55,2,50.1,Established Customer,5,50.8,2,High-Speed Internet,1,1,54.74,42.99,0,0,Predicted Stay,0.2797563637949372,27.98,Stayed,2747,Moderate,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,high customer value,38.68,2081
Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.75,7156.2,Yes,7286.25,1305.0,108.75,3,76.9,Loyal Customer,7,75.2,3,High-Speed Internet,1,1,88.6,6.26,1,0,Predicted Stay,0.05385461073215653,5.39,Churned,4999,Low,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,high customer value,38.67,2082
Male,1,Yes,No,27,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.55,1943.9,No,1904.85,846.6,70.55,1,28.9,Established Customer,1,21.2,0,High-Speed Internet,0,0,21.47,83.19,0,1,Predicted Churn,0.5014021678917491,50.14,Stayed,1482,High,Monitor,Low Value,Retention Opportunity,Provide cost-effective retention offer,Complimentary technical support package,Automated email or in-app message,"elevated predicted churn risk, flexible month-to-month contract, low service adoption, limited support-service usage",38.67,2083
Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.95,330.15,Yes,349.75,839.4,69.95,1,13.5,New Customer,1,8.0,0,High-Speed Internet,0,0,5.75,94.24,1,1,Predicted Churn,0.6060855955394854,60.61,Churned,992,High,High Priority,Low Value,Retention Opportunity,Provide cost-effective retention offer,Complimentary technical support package,Personalized email and phone follow-up,"elevated predicted churn risk, flexible month-to-month contract, low service adoption, limited support-service usage",38.67,2084
Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,84.5,4254.85,Yes,4140.5,1014.0,84.5,1,44.3,Loyal Customer,3,44.4,0,High-Speed Internet,1,0,46.18,64.65,1,0,Predicted Stay,0.3367110828007872,33.67,Churned,2376,Moderate,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,"high customer value, flexible month-to-month contract, limited support-service usage",38.67,2085
Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,145.15,Yes,139.3,835.8,69.65,1,11.4,New Customer,1,6.2,0,High-Speed Internet,0,0,3.62,95.75,1,1,Predicted Churn,0.6200059872007381,62.0,Churned,932,High,High Priority,Low Value,Retention Opportunity,Provide cost-effective retention offer,Complimentary technical support package,Personalized email and phone follow-up,"elevated predicted churn risk, flexible month-to-month contract, low service adoption, limited support-service usage",38.65,2086
Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),111.75,7511.3,No,7599.0,1341.0,111.75,3,77.6,Loyal Customer,7,75.8,3,High-Speed Internet,1,1,90.73,5.76,0,0,Predicted Stay,0.039168286389516443,3.92,Stayed,5323,Low,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,high customer value,38.64,2087
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),107.45,7658.3,No,7736.4,1289.4,107.45,3,80.4,Loyal Customer,7,78.2,4,High-Speed Internet,1,1,92.74,3.75,0,0,Predicted Stay,0.02541207310577969,2.54,Stayed,5706,Low,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,high customer value,38.62,2088
Male,0,Yes,Yes,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.55,477.55,Yes,501.3,1002.6,83.55,1,14.2,New Customer,3,18.6,1,High-Speed Internet,0,0,11.94,86.24,1,1,Predicted Churn,0.5639961641889375,56.4,Churned,1177,High,Monitor,Low Value,Retention Opportunity,Provide cost-effective retention offer,Complimentary technical support package,Automated email or in-app message,"elevated predicted churn risk, flexible month-to-month contract, limited support-service usage",38.62,2089
Male,1,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.2,102.5,Yes,100.8,302.4,25.2,1,12.8,New Customer,0,2.4,0,Standard Internet,0,0,1.49,98.49,1,1,Predicted Churn,0.6336823161397198,63.37,Churned,847,High,High Priority,Low Value,Retention Opportunity,Provide cost-effective retention offer,Complimentary technical support package,Personalized email and phone follow-up,"elevated predicted churn risk, flexible month-to-month contract, low service adoption, limited support-service usage",38.62,2090
Female,0,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.4,5869.4,No,5892.6,1024.8,85.4,1,58.3,Loyal Customer,4,61.4,2,High-Speed Internet,1,0,64.95,50.85,0,0,Predicted Stay,0.21067863245913215,21.07,Stayed,3250,Low,Low Priority,High Value,Maintain Relationship,Maintain loyalty and strengthen engagement,Loyalty reward or premium benefit,Standard marketing communication,"high customer value, flexible month-to-month contract",38.62,2091
