gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CustomerLifetimeValue,EstimatedAnnualRevenue,AverageMonthlySpend,ContractWeight,LoyaltyScore,TenureCategory,ServiceCount,RetentionScore,SupportUsageScore,InternetUsageCategory,HighValueCustomer,PremiumCustomer,CustomerValueScore,CustomerRiskScore
Female,0,No,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,No,964.8,361.8,30.15,2,42.4,Established Customer,1,24.2,1,Standard Internet,0,0,21.79,63.51
Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,No,4057.05,1132.2,94.35,2,50.1,Established Customer,4,45.8,0,High-Speed Internet,1,1,50.68,46.74
Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,No,1396.8,232.8,19.4,3,80.4,Loyal Customer,1,48.2,0,No Internet Service,0,0,40.67,26.25
Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,Yes,5321.25,1161.0,96.75,1,48.5,Loyal Customer,5,58.0,2,High-Speed Internet,1,1,59.89,54.13
Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,No,3013.4,695.4,57.95,2,56.4,Loyal Customer,4,51.2,3,Standard Internet,0,0,47.29,42.22
Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,No,3940.95,1099.8,91.65,1,40.1,Established Customer,4,45.8,2,High-Speed Internet,1,1,45.7,63.91
Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,Yes,2830.5,918.0,76.5,1,35.9,Established Customer,2,32.2,0,High-Speed Internet,0,0,32.4,74.42
Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,No,3494.4,655.2,54.6,3,74.8,Loyal Customer,4,58.4,2,Standard Internet,0,0,58.02,19.02
Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,No,269.55,1078.2,89.85,1,12.1,New Customer,4,21.8,2,High-Speed Internet,0,0,12.18,84.0
Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,No,1117.8,372.6,31.05,3,55.2,Established Customer,1,26.6,1,Standard Internet,0,0,28.19,44.33
Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,Yes,1002.5,1203.0,100.25,1,17.0,New Customer,5,31.0,1,High-Speed Internet,0,1,21.07,76.73
Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,No,846.65,247.8,20.65,3,58.7,Established Customer,1,29.6,0,No Internet Service,0,0,28.11,41.82
Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,No,2300.4,1022.4,85.2,1,28.9,Established Customer,4,36.2,2,High-Speed Internet,0,0,31.29,71.94
Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,No,5588.8,1197.6,99.8,2,59.2,Loyal Customer,5,58.6,1,High-Speed Internet,1,1,66.06,36.46
Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,No,124.2,248.4,20.7,1,14.2,New Customer,1,8.6,0,No Internet Service,0,0,4.73,93.74
Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,223.2,892.8,74.4,1,12.1,New Customer,2,11.8,0,High-Speed Internet,0,0,6.91,91.5
Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,No,354.9,608.4,50.7,1,14.9,New Customer,2,14.2,1,Standard Internet,0,0,8.88,89.49
Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,No,83.4,250.2,20.85,1,12.8,New Customer,1,7.4,0,No Internet Service,0,0,3.89,94.74
Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,No,2935.35,1067.4,88.95,3,53.1,Established Customer,4,39.8,2,High-Speed Internet,0,0,45.42,34.58
Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,2107.35,936.6,78.05,1,28.9,Established Customer,3,31.2,1,High-Speed Internet,0,0,27.66,75.69
Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,1695.6,282.6,23.55,3,80.4,Loyal Customer,2,53.2,0,No Internet Service,0,0,44.92,22.5
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,19.75,237.0,19.75,1,10.7,New Customer,1,5.6,0,No Internet Service,0,0,2.62,96.25
Male,1,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,4007.95,677.4,56.45,2,69.7,Loyal Customer,4,62.6,2,Standard Internet,1,0,58.83,32.68
Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,1117.35,1031.4,85.95,1,19.1,Developing Customer,3,22.8,0,High-Speed Internet,0,0,17.65,82.72
Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,1465.0,703.2,58.6,1,27.5,Established Customer,5,40.0,3,Standard Internet,0,0,28.3,69.2
Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,No,3386.85,606.6,50.55,3,76.9,Loyal Customer,2,50.2,1,Standard Internet,0,0,53.3,25.01
Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,35.45,425.4,35.45,1,10.7,New Customer,1,5.6,0,Standard Internet,0,0,2.71,96.25
Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,88.7,532.2,44.35,1,11.4,New Customer,1,6.2,0,Standard Internet,0,0,3.32,95.75
Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,No,1105.1,308.4,25.7,3,60.1,Established Customer,2,35.8,0,No Internet Service,0,0,32.73,37.06
Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,1725.0,900.0,75.0,1,26.1,Developing Customer,2,23.8,1,High-Speed Internet,0,0,21.72,81.45
Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,No,1292.8,242.4,20.2,3,74.8,Loyal Customer,1,43.4,0,No Internet Service,0,0,37.65,30.27
Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,No,1117.2,235.2,19.6,3,69.9,Loyal Customer,1,39.2,0,No Internet Service,0,0,34.51,33.78
Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,70.45,845.4,70.45,1,10.7,New Customer,1,5.6,0,High-Speed Internet,0,0,2.91,96.25
Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,No,6339.6,1056.6,88.05,3,80.4,Loyal Customer,8,83.2,4,Standard Internet,1,0,87.07,0.0
Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,Yes,569.2,853.8,71.15,1,15.6,New Customer,5,29.8,2,Standard Internet,0,0,17.94,77.73
Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,6164.05,1212.6,101.05,3,72.7,Loyal Customer,5,61.6,1,High-Speed Internet,1,1,75.23,16.77
Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,No,5395.2,1011.6,84.3,2,64.8,Loyal Customer,4,58.4,2,High-Speed Internet,1,0,64.84,36.19
Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,No,1700.45,287.4,23.95,3,79.7,Loyal Customer,2,52.6,0,No Internet Service,0,0,44.64,23.0
Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,No,6438.25,1188.6,99.05,3,75.5,Loyal Customer,6,69.0,3,High-Speed Internet,1,1,80.54,11.02
Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,No,58.8,235.2,19.6,2,22.1,New Customer,1,6.8,0,No Internet Service,0,0,7.75,78.07
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,45.65,547.8,45.65,1,10.7,New Customer,1,5.6,0,Standard Internet,0,0,2.77,96.25
Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,No,1935.0,774.0,64.5,2,41.0,Established Customer,4,38.0,2,Standard Internet,0,0,34.36,53.26
Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,No,1042.5,834.0,69.5,1,20.5,Developing Customer,5,34.0,3,Standard Internet,0,0,22.81,74.22
Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,548.4,822.6,68.55,1,15.6,New Customer,4,24.8,1,Standard Internet,0,0,15.32,81.48
Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,Yes,665.0,1140.0,95.0,1,14.9,New Customer,4,24.2,0,High-Speed Internet,0,1,15.7,81.99
Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,No,7570.5,1297.8,108.15,2,69.0,Loyal Customer,7,77.0,3,High-Speed Internet,1,1,86.87,21.93
Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,No,5338.2,1033.2,86.1,3,73.4,Loyal Customer,7,72.2,4,Standard Internet,1,0,75.7,8.77
Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,No,118.2,236.4,19.7,1,14.2,New Customer,1,8.6,0,No Internet Service,0,0,4.7,93.74
Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,1132.6,970.8,80.9,1,19.8,Developing Customer,2,18.4,0,High-Speed Internet,0,0,15.54,85.97
Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,1851.3,1009.8,84.15,1,25.4,Developing Customer,3,28.2,0,High-Speed Internet,0,0,24.65,78.2
Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,No,443.3,241.8,20.15,2,35.4,Developing Customer,1,18.2,0,No Internet Service,0,0,15.72,68.53
Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,No,1028.0,771.0,64.25,3,41.2,Developing Customer,4,29.6,2,Standard Internet,0,0,29.14,43.12
Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,No,257.0,308.4,25.7,3,37.0,New Customer,2,16.0,0,No Internet Service,0,0,17.82,53.63
Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,No,728.0,672.0,56.0,1,19.1,Developing Customer,3,22.8,2,Standard Internet,0,0,15.37,82.72
Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,Yes,1648.0,988.8,82.4,1,24.0,Developing Customer,3,27.0,1,High-Speed Internet,0,0,22.86,79.21
Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,No,139.4,836.4,69.7,1,11.4,New Customer,1,6.2,0,High-Speed Internet,0,0,3.62,95.75
Male,0,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No,3916.7,886.8,73.9,3,67.1,Loyal Customer,6,61.8,3,Standard Internet,1,0,62.18,17.04
Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,No,226.6,247.2,20.6,2,27.7,New Customer,1,11.6,0,No Internet Service,0,0,11.14,74.05
Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,No,1373.1,238.8,19.9,3,78.3,Loyal Customer,1,46.4,0,No Internet Service,0,0,39.63,27.76
Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,Yes,283.6,850.8,70.9,1,12.8,New Customer,1,7.4,0,High-Speed Internet,0,0,5.06,94.74
Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No,6411.6,1068.6,89.05,3,80.4,Loyal Customer,8,83.2,4,Standard Internet,1,0,87.49,0.0
Male,1,Yes,No,58,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,Yes,2627.4,543.6,45.3,1,50.6,Loyal Customer,3,49.8,2,Standard Internet,0,0,40.04,60.13
Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,No,326.4,244.8,20.4,1,21.2,Developing Customer,1,14.6,0,No Internet Service,0,0,8.93,88.72
Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,3622.75,1011.0,84.25,2,50.1,Established Customer,4,45.8,3,High-Speed Internet,0,0,48.14,46.74
Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,Yes,208.8,1252.8,104.4,1,11.4,New Customer,6,31.2,2,High-Speed Internet,0,1,16.52,77.0
Male,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,No,1147.3,983.4,81.95,3,39.8,Developing Customer,6,38.4,3,Standard Internet,0,0,34.23,36.62
Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes,5027.05,1138.2,94.85,2,57.1,Loyal Customer,4,51.8,1,High-Speed Internet,1,1,59.37,41.71
Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,No,657.6,246.6,20.55,2,42.4,Established Customer,1,24.2,0,No Internet Service,0,0,19.99,63.51
Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,No,839.8,296.4,24.7,1,33.8,Established Customer,2,30.4,0,No Internet Service,0,0,19.85,75.93
Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,Yes,1116.75,893.4,74.45,1,20.5,Developing Customer,2,19.0,0,High-Speed Internet,0,0,15.75,85.47
Female,1,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Yes,535.15,917.4,76.45,1,14.9,New Customer,2,14.2,1,High-Speed Internet,0,0,9.94,89.49
Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No,1580.25,1264.2,105.35,1,20.5,Developing Customer,6,39.0,2,High-Speed Internet,0,1,28.46,70.47
Male,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252.0,No,1253.55,246.6,20.55,2,62.7,Loyal Customer,1,41.6,0,No Internet Service,0,0,32.21,48.95
Female,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Yes,29.95,359.4,29.95,1,10.7,New Customer,1,5.6,1,Standard Internet,0,0,2.68,96.25
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,No,45.3,543.6,45.3,1,10.7,New Customer,1,5.6,0,Standard Internet,0,0,2.76,96.25
Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,Yes,676.0,1014.0,84.5,1,15.6,New Customer,3,19.8,0,High-Speed Internet,0,0,13.56,85.23
Male,0,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,No,2466.75,897.0,74.75,2,43.1,Established Customer,5,44.8,2,Standard Internet,0,0,40.87,48.01
Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,Yes,1030.25,951.0,79.25,1,19.1,Developing Customer,3,22.8,2,High-Speed Internet,0,0,17.14,82.72
Female,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,Yes,24.8,297.6,24.8,1,10.7,New Customer,0,0.6,0,Standard Internet,0,0,0.15,100.0
Male,0,No,No,20,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.8,1023.85,No,1036.0,621.6,51.8,1,24.0,Developing Customer,2,22.0,1,Standard Internet,0,0,16.78,82.96
Male,0,No,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.4,82.15,No,91.2,364.8,30.4,1,12.1,New Customer,1,6.8,1,Standard Internet,0,0,3.64,95.25
Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.65,244.8,No,255.45,235.8,19.65,2,29.1,Developing Customer,1,12.8,0,No Internet Service,0,0,11.91,73.05
Female,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.6,2379.1,No,2264.0,679.2,56.6,1,38.0,Established Customer,3,39.0,1,Standard Internet,0,0,32.49,69.17
Male,0,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,No,3091.7,862.8,71.9,2,50.1,Established Customer,5,50.8,2,Standard Internet,0,0,47.54,42.99
Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.0,531.0,Yes,546.0,1092.0,91.0,1,14.2,New Customer,4,23.6,2,High-Speed Internet,0,1,14.7,82.49
Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1375.4,No,1362.75,237.0,19.75,3,78.3,Loyal Customer,1,46.4,0,No Internet Service,0,0,39.57,27.76
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,8129.3,No,7898.4,1316.4,109.7,3,80.4,Loyal Customer,7,78.2,3,High-Speed Internet,1,1,93.69,3.75
Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.3,1192.7,No,1138.7,231.6,19.3,3,71.3,Loyal Customer,1,40.4,0,No Internet Service,0,0,35.24,32.78
Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.55,1901.65,No,1931.0,1158.6,96.55,1,24.0,Developing Customer,5,37.0,3,High-Speed Internet,0,1,29.52,71.71
Male,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.1,587.4,No,578.4,289.2,24.1,3,46.8,Developing Customer,2,24.4,0,No Internet Service,0,0,23.92,46.6
Male,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.35,6519.75,No,6569.65,1336.2,111.35,1,51.3,Loyal Customer,7,70.4,3,High-Speed Internet,1,1,73.39,44.63
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.25,8041.65,No,8082.0,1347.0,112.25,3,80.4,Loyal Customer,7,78.2,3,High-Speed Internet,1,1,94.76,3.75
Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,20.75,No,20.75,249.0,20.75,1,10.7,New Customer,1,5.6,0,No Internet Service,0,0,2.62,96.25
Female,0,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),101.9,2681.15,No,2751.3,1222.8,101.9,2,38.9,Established Customer,5,41.2,2,High-Speed Internet,0,1,40.73,51.02
Female,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),80.05,1112.3,No,1120.7,960.6,80.05,1,19.8,Developing Customer,3,23.4,2,High-Speed Internet,0,0,17.97,82.22
Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,105.55,7405.5,No,7494.05,1266.6,105.55,3,79.7,Loyal Customer,6,72.6,2,High-Speed Internet,1,1,88.52,8.0
Male,0,No,Yes,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.3,1033.95,No,1017.9,939.6,78.3,1,19.1,Developing Customer,2,17.8,0,High-Speed Internet,0,0,14.57,86.47
Male,0,No,No,44,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),68.85,2958.95,No,3029.4,826.2,68.85,1,40.8,Established Customer,1,31.4,0,High-Speed Internet,0,0,33.17,74.66
Female,0,No,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),79.95,2684.85,No,2638.35,959.4,79.95,2,43.1,Established Customer,3,34.8,2,High-Speed Internet,0,0,36.87,55.51
Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),55.45,4179.2,No,3992.4,665.4,55.45,3,80.4,Loyal Customer,5,68.2,4,Standard Internet,1,0,65.85,11.25
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.9,79.9,Yes,79.9,958.8,79.9,1,10.7,New Customer,2,10.6,0,High-Speed Internet,0,0,5.47,92.5
Female,0,No,No,19,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.6,1934.45,Yes,2025.4,1279.2,106.6,1,23.3,Developing Customer,6,41.4,3,High-Speed Internet,0,1,32.27,68.46
Male,0,Yes,No,64,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.45,6654.1,No,6556.8,1229.4,102.45,2,64.8,Loyal Customer,6,68.4,3,High-Speed Internet,1,1,76.63,28.69
